source_set,source_path,package_name,type_name,type_kind,extends_types,implements_types,permits_types,visibility,modifiers,annotations,type_parameters,line_number
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/SugarSimulationManager.java","de.mkalb.etpetssim.simulations.sugar.model","SugarSimulationManager","CLASS","AbstractTimedSimulationManager<SugarEntity, SugarGridModel, SugarConfig, SugarStatistics>","","","public","final","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/SugarStatistics.java","de.mkalb.etpetssim.simulations.sugar.model","SugarStatistics","CLASS","BaseTimedSimulationStatistics","","","public","final","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/SugarStepRunner.java","de.mkalb.etpetssim.simulations.sugar.model","SugarStepRunner","CLASS","","SimulationStepRunner<SugarStatistics>","","public","final","","","7"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/SugarTerminationCondition.java","de.mkalb.etpetssim.simulations.sugar.model","SugarTerminationCondition","CLASS","","SimulationTerminationCondition<SugarEntity, SugarGridModel, SugarStatistics>","","public","final","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/SugarUserAction.java","de.mkalb.etpetssim.simulations.sugar.model","SugarUserAction","CLASS","","SimulationUserAction<SugarEntity, SugarGridModel, SugarConfig, SugarStatistics, SugarSimulationManager, SugarUserActionContext>","","public","final","","","10"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/entity/Agent.java","de.mkalb.etpetssim.simulations.sugar.model.entity","Agent","CLASS","","AgentEntity","","public","final","","","3"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/entity/AgentEntity.java","de.mkalb.etpetssim.simulations.sugar.model.entity","AgentEntity","INTERFACE","SugarEntity","","Agent, NoAgent","public","sealed","","","6"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/entity/EntityDescriptors.java","de.mkalb.etpetssim.simulations.sugar.model.entity","EntityDescriptors","ENUM","","SpecBackedGridEntityDescriptorProvider","","public","","@SuppressWarnings(""SameParameterValue"")","","12"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/entity/NoAgent.java","de.mkalb.etpetssim.simulations.sugar.model.entity","NoAgent","ENUM","","AgentEntity, ConstantGridEntity","","public","","","","10"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/entity/NoResource.java","de.mkalb.etpetssim.simulations.sugar.model.entity","NoResource","ENUM","","ResourceEntity, ConstantGridEntity","","public","","","","10"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/entity/ResourceEntity.java","de.mkalb.etpetssim.simulations.sugar.model.entity","ResourceEntity","INTERFACE","SugarEntity","","Sugar, NoResource","public","sealed","","","6"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/entity/Sugar.java","de.mkalb.etpetssim.simulations.sugar.model.entity","Sugar","CLASS","","ResourceEntity","","public","final","","","3"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/model/entity/SugarEntity.java","de.mkalb.etpetssim.simulations.sugar.model.entity","SugarEntity","INTERFACE","GridEntity","","ResourceEntity, AgentEntity","public","sealed","","","8"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/shared/SugarAddSugarLevel.java","de.mkalb.etpetssim.simulations.sugar.shared","SugarAddSugarLevel","ENUM","","","","public","","","","6"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/shared/SugarUserActionContext.java","de.mkalb.etpetssim.simulations.sugar.shared","SugarUserActionContext","INTERFACE","SimulationUserActionContext","","SugarUserActionContext.FixedAction, SugarUserActionContext.AddSugar","public","sealed","@SuppressWarnings(""MarkerInterface"")","","8"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/shared/SugarUserActionContext.java","de.mkalb.etpetssim.simulations.sugar.shared","SugarUserActionContext.FixedAction","ENUM","","SugarUserActionContext","","public","","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/shared/SugarUserActionContext.java","de.mkalb.etpetssim.simulations.sugar.shared","SugarUserActionContext.AddSugar","RECORD","","SugarUserActionContext","","public","","","","24"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/view/SugarConfigView.java","de.mkalb.etpetssim.simulations.sugar.view","SugarConfigView","CLASS","AbstractConfigView<SugarConfig, SugarConfigViewModel>","","","public","final","","","10"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/view/SugarMainView.java","de.mkalb.etpetssim.simulations.sugar.view","SugarMainView","CLASS","AbstractDefaultMainView<SugarEntity, SugarCell, SugarGridModel, SugarConfig, SugarStatistics, SugarSimulationManager, SugarUserActionContext, SugarConfigView, SugarObservationView>","","","public","final","","","27"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/view/SugarObservationView.java","de.mkalb.etpetssim.simulations.sugar.view","SugarObservationView","CLASS","AbstractObservationView<SugarEntity, SugarCell, SugarStatistics, DefaultObservationViewModel<SugarEntity, SugarCell, SugarStatistics>>","","","public","final","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/viewmodel/SugarConfigViewModel.java","de.mkalb.etpetssim.simulations.sugar.viewmodel","SugarConfigViewModel","CLASS","AbstractConfigViewModel<SugarConfig>","","","public","final","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/sugar/viewmodel/SugarEditToolBarViewModel.java","de.mkalb.etpetssim.simulations.sugar.viewmodel","SugarEditToolBarViewModel","CLASS","","","","public","final","","","10"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/WatorFactory.java","de.mkalb.etpetssim.simulations.wator","WatorFactory","CLASS","","","","public","final","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/WatorBalance.java","de.mkalb.etpetssim.simulations.wator.model","WatorBalance","CLASS","","","","public","final","","","9"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/WatorConfig.java","de.mkalb.etpetssim.simulations.wator.model","WatorConfig","RECORD","","SimulationConfig","","public","","","","34"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/WatorConstraints.java","de.mkalb.etpetssim.simulations.wator.model","WatorConstraints","CLASS","","","","public","final","","","12"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/WatorSimulationManager.java","de.mkalb.etpetssim.simulations.wator.model","WatorSimulationManager","CLASS","AbstractTimedSimulationManager<WatorEntity, WritableGridModel<WatorEntity>, WatorConfig, WatorStatistics>","","","public","final","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/WatorStatistics.java","de.mkalb.etpetssim.simulations.wator.model","WatorStatistics","CLASS","BaseTimedSimulationStatistics","","","public","final","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/WatorStepLogic.java","de.mkalb.etpetssim.simulations.wator.model","WatorStepLogic","CLASS","","AgentStepLogic<WatorEntity, WatorStatistics>","","public","final","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/WatorTerminationCondition.java","de.mkalb.etpetssim.simulations.wator.model","WatorTerminationCondition","CLASS","","SimulationTerminationCondition<WatorEntity, ReadableGridModel<WatorEntity>, WatorStatistics>","","public","final","","","7"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/WatorUserAction.java","de.mkalb.etpetssim.simulations.wator.model","WatorUserAction","CLASS","","SimulationUserAction<WatorEntity, WritableGridModel<WatorEntity>, WatorConfig, WatorStatistics, WatorSimulationManager, WatorUserActionContext>","","public","final","","","9"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/entity/CreatureBase.java","de.mkalb.etpetssim.simulations.wator.model.entity","CreatureBase","CLASS","","WatorEntity, Comparable<CreatureBase>","Fish, Shark","public","abstract sealed","","","5"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/entity/CreatureFactory.java","de.mkalb.etpetssim.simulations.wator.model.entity","CreatureFactory","CLASS","","","","public","final","","","3"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/entity/EntityDescriptors.java","de.mkalb.etpetssim.simulations.wator.model.entity","EntityDescriptors","ENUM","","SpecBackedGridEntityDescriptorProvider","","public","","@SuppressWarnings(""SameParameterValue"")","","12"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/entity/Fish.java","de.mkalb.etpetssim.simulations.wator.model.entity","Fish","CLASS","CreatureBase","","","public","final","","","3"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/entity/Shark.java","de.mkalb.etpetssim.simulations.wator.model.entity","Shark","CLASS","CreatureBase","","","public","final","","","3"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.wator.model.entity","TerrainConstant","ENUM","","WatorEntity, ConstantGridEntity","","public","","","","10"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/model/entity/WatorEntity.java","de.mkalb.etpetssim.simulations.wator.model.entity","WatorEntity","INTERFACE","GridEntity","","CreatureBase, TerrainConstant","public","sealed","","","8"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/shared/WatorUserActionContext.java","de.mkalb.etpetssim.simulations.wator.shared","WatorUserActionContext","ENUM","","SimulationUserActionContext","","public","","","","8"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/view/WatorConfigView.java","de.mkalb.etpetssim.simulations.wator.view","WatorConfigView","CLASS","AbstractConfigView<WatorConfig, WatorConfigViewModel>","","","public","final","@SuppressWarnings(""SpellCheckingInspection"")","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/view/WatorMainView.java","de.mkalb.etpetssim.simulations.wator.view","WatorMainView","CLASS","AbstractDefaultMainView<WatorEntity, GridCell<WatorEntity>, WritableGridModel<WatorEntity>, WatorConfig, WatorStatistics, WatorSimulationManager, WatorUserActionContext, WatorConfigView, WatorObservationView>","","","public","final","","","19"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/view/WatorObservationView.java","de.mkalb.etpetssim.simulations.wator.view","WatorObservationView","CLASS","AbstractObservationView<WatorEntity, GridCell<WatorEntity>, WatorStatistics, DefaultObservationViewModel<WatorEntity, GridCell<WatorEntity>, WatorStatistics>>","","","public","final","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/wator/viewmodel/WatorConfigViewModel.java","de.mkalb.etpetssim.simulations.wator.viewmodel","WatorConfigViewModel","CLASS","AbstractConfigViewModel<WatorConfig>","","","public","final","","","13"
"main","app/src/main/java/de/mkalb/etpetssim/ui/CellDimension.java","de.mkalb.etpetssim.ui","CellDimension","RECORD","","","","public","","","","29"
"main","app/src/main/java/de/mkalb/etpetssim/ui/CellShapeSide.java","de.mkalb.etpetssim.ui","CellShapeSide","ENUM","","","","public","","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/ui/FXComponentFactory.java","de.mkalb.etpetssim.ui","FXComponentFactory","CLASS","","","","public","final","@SuppressWarnings(""MagicNumber"")","","20"
"main","app/src/main/java/de/mkalb/etpetssim/ui/FXComponentFactory.java","de.mkalb.etpetssim.ui","FXComponentFactory.LabeledControl","RECORD","","","","public","","","R extends Region","775"
"main","app/src/main/java/de/mkalb/etpetssim/ui/FXGridCanvasPainter.java","de.mkalb.etpetssim.ui","FXGridCanvasPainter","CLASS","","","","public","final","@SuppressWarnings(""MagicNumber"")","","21"
"main","app/src/main/java/de/mkalb/etpetssim/ui/FXPaintFactory.java","de.mkalb.etpetssim.ui","FXPaintFactory","CLASS","","","","public","final","@SuppressWarnings({""MagicNumber""})","","13"
"main","app/src/main/java/de/mkalb/etpetssim/ui/FXStyleClasses.java","de.mkalb.etpetssim.ui","FXStyleClasses","CLASS","","","","public","final","@SuppressWarnings(""SpellCheckingInspection"")","","12"
"main","app/src/main/java/de/mkalb/etpetssim/ui/GridGeometry.java","de.mkalb.etpetssim.ui","GridGeometry","CLASS","","","","public","final","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/ui/InputChoiceProperty.java","de.mkalb.etpetssim.ui","InputChoiceProperty","RECORD","","","","public","","","T","25"
"main","app/src/main/java/de/mkalb/etpetssim/ui/InputDoubleProperty.java","de.mkalb.etpetssim.ui","InputDoubleProperty","RECORD","","","","public","","","","19"
"main","app/src/main/java/de/mkalb/etpetssim/ui/InputDoublePropertyIntRange.java","de.mkalb.etpetssim.ui","InputDoublePropertyIntRange","RECORD","","","","public","","","","20"
"main","app/src/main/java/de/mkalb/etpetssim/ui/InputEnumProperty.java","de.mkalb.etpetssim.ui","InputEnumProperty","RECORD","","","","public","","","E extends Enum<E>","25"
"main","app/src/main/java/de/mkalb/etpetssim/ui/InputIntegerProperty.java","de.mkalb.etpetssim.ui","InputIntegerProperty","RECORD","","","","public","","","","21"
"main","app/src/main/java/de/mkalb/etpetssim/ui/SimulationTimer.java","de.mkalb.etpetssim.ui","SimulationTimer","CLASS","","","","public","final","","","20"
"test","app/src/test/java/de/mkalb/FxTestSupport.java","de.mkalb","FxTestSupport","CLASS","","","","public","final","","","20"
"test","app/src/test/java/de/mkalb/FxTestSupportTest.java","de.mkalb","FxTestSupportTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","11"
"test","app/src/test/java/de/mkalb/etpetssim/ExtraterrestrialPetsSimulationTest.java","de.mkalb.etpetssim","ExtraterrestrialPetsSimulationTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","20"
"test","app/src/test/java/de/mkalb/etpetssim/ExtraterrestrialPetsSimulationTest.java","de.mkalb.etpetssim","ExtraterrestrialPetsSimulationTest.TerminationAwaitOutcome","ENUM","","","","private","","","","192"
"test","app/src/test/java/de/mkalb/etpetssim/ExtraterrestrialPetsSimulationTest.java","de.mkalb.etpetssim","ExtraterrestrialPetsSimulationTest.CountingMainView","CLASS","","SimulationMainView","","private","static final","","","199"
"test","app/src/test/java/de/mkalb/etpetssim/ExtraterrestrialPetsSimulationTest.java","de.mkalb.etpetssim","ExtraterrestrialPetsSimulationTest.CountingTermination","CLASS","","SimulationTermination","","private","static final","","","233"
"test","app/src/test/java/de/mkalb/etpetssim/SimulationTypeTest.java","de.mkalb.etpetssim","SimulationTypeTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD) | @SuppressWarnings(""SpellCheckingInspection"")","","12"
"test","app/src/test/java/de/mkalb/etpetssim/core/AppArgsTest.java","de.mkalb.etpetssim.core","AppArgsTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD) | @SuppressWarnings(""MagicNumber"")","","10"
"test","app/src/test/java/de/mkalb/etpetssim/core/AppLocalizationTest.java","de.mkalb.etpetssim.core","AppLocalizationTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","11"
"test","app/src/test/java/de/mkalb/etpetssim/core/AppLoggerTest.java","de.mkalb.etpetssim.core","AppLoggerTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","14"
"test","app/src/test/java/de/mkalb/etpetssim/core/AppResourcesTest.java","de.mkalb.etpetssim.core","AppResourcesTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","16"
"test","app/src/test/java/de/mkalb/etpetssim/core/AppStorageTest.java","de.mkalb.etpetssim.core","AppStorageTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","13"
"test","app/src/test/java/de/mkalb/etpetssim/engine/CellShapeTest.java","de.mkalb.etpetssim.engine","CellShapeTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/EdgeBehaviorTest.java","de.mkalb.etpetssim.engine","EdgeBehaviorTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/GridCoordinateTest.java","de.mkalb.etpetssim.engine","GridCoordinateTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/GridEdgeBehaviorTest.java","de.mkalb.etpetssim.engine","GridEdgeBehaviorTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/GridOffsetTest.java","de.mkalb.etpetssim.engine","GridOffsetTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/GridSizeTest.java","de.mkalb.etpetssim.engine","GridSizeTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/GridStructureTest.java","de.mkalb.etpetssim.engine","GridStructureTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","9"
"test","app/src/test/java/de/mkalb/etpetssim/engine/GridTopologyTest.java","de.mkalb.etpetssim.engine","GridTopologyTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/executor/StepExecutionResultTest.java","de.mkalb.etpetssim.engine.executor","StepExecutionResultTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/executor/StepTimingStatisticsTest.java","de.mkalb.etpetssim.engine.executor","StepTimingStatisticsTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/ArrayGridModelTest.java","de.mkalb.etpetssim.engine.model","ArrayGridModelTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","12"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/GridCellTest.java","de.mkalb.etpetssim.engine.model","GridCellTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/GridModelTestSupport.java","de.mkalb.etpetssim.engine.model","GridModelTestSupport","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/GridModelTestSupport.java","de.mkalb.etpetssim.engine.model","GridModelTestSupport.TestEntity","ENUM","","GridEntity","","package-private","","","","21"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/SparseGridModelTest.java","de.mkalb.etpetssim.engine.model","SparseGridModelTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","12"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/WritableGridModelDefaultMethodsTest.java","de.mkalb.etpetssim.engine.model","WritableGridModelDefaultMethodsTest","CLASS","","","","package-private","final","","","18"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/GridEntityDescriptorRegistryTest.java","de.mkalb.etpetssim.engine.model.entity","GridEntityDescriptorRegistryTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","13"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/GridEntityDescriptorRegistryTest.java","de.mkalb.etpetssim.engine.model.entity","GridEntityDescriptorRegistryTest.TestDescriptorProvider","RECORD","","GridEntityDescriptorProvider","","private","","","","117"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/GridEntityDescriptorSpecTest.java","de.mkalb.etpetssim.engine.model.entity","GridEntityDescriptorSpecTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/GridEntityDescriptorTest.java","de.mkalb.etpetssim.engine.model.entity","GridEntityDescriptorTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/GridEntityTest.java","de.mkalb.etpetssim.engine.model.entity","GridEntityTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/GridEntityTest.java","de.mkalb.etpetssim.engine.model.entity","GridEntityTest.TestEntity","RECORD","","GridEntity","","private","","@SuppressWarnings(""SameParameterValue"")","","27"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/GridEntityTest.java","de.mkalb.etpetssim.engine.model.entity","GridEntityTest.TestConstantEntity","RECORD","","ConstantGridEntity","","private","","@SuppressWarnings(""SameParameterValue"")","","37"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/SpecBackedGridEntityDescriptorProviderTest.java","de.mkalb.etpetssim.engine.model.entity","SpecBackedGridEntityDescriptorProviderTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/SpecBackedGridEntityDescriptorProviderTest.java","de.mkalb.etpetssim.engine.model.entity","SpecBackedGridEntityDescriptorProviderTest.TestSpecBackedProvider","RECORD","","SpecBackedGridEntityDescriptorProvider","","private","","","","54"
"test","app/src/test/java/de/mkalb/etpetssim/engine/model/entity/SpecBackedGridEntityDescriptorProviderTest.java","de.mkalb.etpetssim.engine.model.entity","SpecBackedGridEntityDescriptorProviderTest.TestConstantSpecBackedProvider","RECORD","","ConstantGridEntityDescriptorProvider","","private","","","","58"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/CellConnectionTypeTest.java","de.mkalb.etpetssim.engine.neighborhood","CellConnectionTypeTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/CellNeighborTest.java","de.mkalb.etpetssim.engine.neighborhood","CellNeighborTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/CellNeighborWithEdgeBehaviorTest.java","de.mkalb.etpetssim.engine.neighborhood","CellNeighborWithEdgeBehaviorTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/CellNeighborhoodsTest.java","de.mkalb.etpetssim.engine.neighborhood","CellNeighborhoodsTest","CLASS","","","","package-private","final","@SuppressWarnings({""MagicNumber"", ""DuplicateExpressions""})","","11"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/CompassDirectionTest.java","de.mkalb.etpetssim.engine.neighborhood","CompassDirectionTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","9"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/EdgeBehaviorActionTest.java","de.mkalb.etpetssim.engine.neighborhood","EdgeBehaviorActionTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/EdgeBehaviorResultTest.java","de.mkalb.etpetssim.engine.neighborhood","EdgeBehaviorResultTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/NeighborhoodModeTest.java","de.mkalb.etpetssim.engine.neighborhood","NeighborhoodModeTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/engine/neighborhood/RadiusRingCellTest.java","de.mkalb.etpetssim.engine.neighborhood","RadiusRingCellTest","CLASS","","","","package-private","final","","","10"
"test","app/src/test/java/de/mkalb/etpetssim/engine/support/GridInitializersTest.java","de.mkalb.etpetssim.engine.support","GridInitializersTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","13"
"test","app/src/test/java/de/mkalb/etpetssim/engine/support/GridInitializersTest.java","de.mkalb.etpetssim.engine.support","GridInitializersTest.TestEntity","ENUM","","GridEntity","","private","","","","72"
"test","app/src/test/java/de/mkalb/etpetssim/engine/support/GridInitializersTest.java","de.mkalb.etpetssim.engine.support","GridInitializersTest.TrackingRandom","CLASS","Random","","","private","static final","","","82"
"test","app/src/test/java/de/mkalb/etpetssim/engine/support/WorkCheckpointsTest.java","de.mkalb.etpetssim.engine.support","WorkCheckpointsTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/conway/model/ConwayConfigTest.java","de.mkalb.etpetssim.simulations.conway.model","ConwayConfigTest","CLASS","","","","package-private","final","","","13"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/conway/model/ConwayPatternChoiceTest.java","de.mkalb.etpetssim.simulations.conway.model","ConwayPatternChoiceTest","CLASS","","","","package-private","final","","","14"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/conway/model/ConwayPatternsTest.java","de.mkalb.etpetssim.simulations.conway.model","ConwayPatternsTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","13"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/conway/model/ConwayPatternsTest.java","de.mkalb.etpetssim.simulations.conway.model","ConwayPatternsTest.PatternExpectation","RECORD","","","","private","","","","297"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/conway/model/ConwayUserActionContextTest.java","de.mkalb.etpetssim.simulations.conway.model","ConwayUserActionContextTest","CLASS","","","","package-private","final","","","8"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/conway/model/ConwayUserActionTest.java","de.mkalb.etpetssim.simulations.conway.model","ConwayUserActionTest","CLASS","","","","package-private","final","@SuppressWarnings(""SameParameterValue"")","","10"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/conway/shared/ConwayTransitionRulesTest.java","de.mkalb.etpetssim.simulations.conway.shared","ConwayTransitionRulesTest","CLASS","","","","package-private","final","","","9"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/SimulationFactoryTest.java","de.mkalb.etpetssim.simulations.core","SimulationFactoryTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","28"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/SimulationInstanceTest.java","de.mkalb.etpetssim.simulations.core","SimulationInstanceTest","CLASS","","","","package-private","final","@Execution(ExecutionMode.SAME_THREAD)","","16"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/SimulationInstanceTest.java","de.mkalb.etpetssim.simulations.core","SimulationInstanceTest.StubMainView","RECORD","","SimulationMainView","","private","","","","202"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/SimulationTerminationTest.java","de.mkalb.etpetssim.simulations.core","SimulationTerminationTest","CLASS","","","","package-private","final","","","9"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/ExtremaGoldenValueAnalyzer.java","de.mkalb.etpetssim.simulations.core.model","ExtremaGoldenValueAnalyzer","CLASS","","","","public","final","@SuppressWarnings(""HardcodedLineSeparator"")","","24"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/NoUserActionTest.java","de.mkalb.etpetssim.simulations.core.model","NoUserActionTest","CLASS","","","","package-private","final","","","12"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/SimulationConfigTest.java","de.mkalb.etpetssim.simulations.core.model","SimulationConfigTest","CLASS","","","","package-private","final","","","12"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/SimulationConfigTest.java","de.mkalb.etpetssim.simulations.core.model","SimulationConfigTest.TestSimulationConfig","RECORD","","SimulationConfig","","private","","@SuppressWarnings(""SameParameterValue"")","","161"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/SimulationInitializationCancellationTest.java","de.mkalb.etpetssim.simulations.core.model","SimulationInitializationCancellationTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticChartGroupTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticChartGroupTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticExtremaModeTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticExtremaModeTest","CLASS","","","","package-private","final","","","7"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticExtremaTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticExtremaTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","9"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticExtremaTrackerTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticExtremaTrackerTest","CLASS","","","","package-private","final","@SuppressWarnings(""MagicNumber"")","","9"
