source_set,source_path,package_name,declaring_type,declaring_type_kind,member_name,member_kind,parameter_types,visibility,modifiers,return_type,throws_types,annotations,type_parameters,line_number
"main","app/src/main/java/de/mkalb/etpetssim/simulations/lab/viewmodel/LabMainViewModel.java","de.mkalb.etpetssim.simulations.lab.viewmodel","LabMainViewModel","CLASS","resetSelectedGridCell","METHOD","","public","","void","","","","241"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/lab/viewmodel/LabMainViewModel.java","de.mkalb.etpetssim.simulations.lab.viewmodel","LabMainViewModel","CLASS","reset","METHOD","","private","","void","","","","245"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/LangtonFactory.java","de.mkalb.etpetssim.simulations.langton","LangtonFactory","CLASS","<init>","CONSTRUCTOR","","private","","","","","","18"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/LangtonFactory.java","de.mkalb.etpetssim.simulations.langton","LangtonFactory","CLASS","createMainView","METHOD","","public","static","SimulationMainView","","@SuppressWarnings(""UnnecessaryLocalVariable"")","","21"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonCell.java","de.mkalb.etpetssim.simulations.langton.model","LangtonCell","RECORD","of","METHOD","LangtonGridModel, GridCoordinate","public","static","LangtonCell","","","","29"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonCell.java","de.mkalb.etpetssim.simulations.langton.model","LangtonCell","RECORD","entity","METHOD","","public","","LangtonEntity","","@Override","","42"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonCell.java","de.mkalb.etpetssim.simulations.langton.model","LangtonCell","RECORD","toDisplayString","METHOD","","public","","String","","@Override","","59"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonConfig.java","de.mkalb.etpetssim.simulations.langton.model","LangtonConfig","RECORD","hasValidMovementRules","METHOD","","private","","boolean","","","","40"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonConfig.java","de.mkalb.etpetssim.simulations.langton.model","LangtonConfig","RECORD","isValid","METHOD","","public","","boolean","","@Override","","49"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonConstraints.java","de.mkalb.etpetssim.simulations.langton.model","LangtonConstraints","CLASS","<init>","CONSTRUCTOR","","private","","","","","","52"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonGridModel.java","de.mkalb.etpetssim.simulations.langton.model","LangtonGridModel","RECORD","<init>","COMPACT_CONSTRUCTOR","","public","","","","","","22"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonGridModel.java","de.mkalb.etpetssim.simulations.langton.model","LangtonGridModel","RECORD","getEntities","METHOD","GridCoordinate","public","","List<LangtonEntity>","","@Override","","28"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonGridModel.java","de.mkalb.etpetssim.simulations.langton.model","LangtonGridModel","RECORD","layerCount","METHOD","","public","","int","","@Override","","33"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","<init>","CONSTRUCTOR","LangtonConfig","public","","","","","","18"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","<init>","CONSTRUCTOR","LangtonConfig, SimulationInitializationCancellation","public","","","","","","22"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","initializeGrid","METHOD","LangtonGridModel","private","","void","","","","42"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","halveToEven","METHOD","int","package-private","","int","","","","50"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","structure","METHOD","","public","","GridStructure","","@Override","","55"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","statistics","METHOD","","public","","LangtonStatistics","","@Override","","60"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","updateStatistics","METHOD","","protected","","void","","@Override","","65"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","initializeStatistics","METHOD","LangtonGridModel","private","","void","","","","72"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonSimulationManager.java","de.mkalb.etpetssim.simulations.langton.model","LangtonSimulationManager","CLASS","executor","METHOD","","protected","","TimedSimulationExecutor<LangtonEntity, LangtonGridModel>","","@Override","","77"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStatistics.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStatistics","CLASS","<init>","CONSTRUCTOR","GridStructure","public","","","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStatistics.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStatistics","CLASS","metrics","METHOD","","public","static","List<StatisticMetric<LangtonStatistics>>","","","","29"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStatistics.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStatistics","CLASS","initializeStartupCellCounts","METHOD","int","package-private","","void","","","","40"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStatistics.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStatistics","CLASS","adjustCellCounts","METHOD","int, int","package-private","","void","","","","45"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStatistics.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStatistics","CLASS","getAntCells","METHOD","","public","","int","","","","51"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStatistics.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStatistics","CLASS","getVisitedCells","METHOD","","public","","int","","","","55"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStatistics.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStatistics","CLASS","toString","METHOD","","public","","String","","@Override","","59"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","<init>","CONSTRUCTOR","LangtonConfig, LangtonGridModel","public","","","","","","18"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","model","METHOD","","public","","LangtonGridModel","","","","25"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","performStep","METHOD","int, LangtonStatistics","public","","void","","@Override","","29"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","isEdgeAbsorbedOrBlocked","METHOD","CellNeighborWithEdgeBehavior","package-private","","boolean","","","","62"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","removeAnt","METHOD","GridCell<AntEntity>, WritableGridModel<AntEntity>, LangtonStatistics","package-private","","void","","","","67"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","moveAnt","METHOD","GridCell<AntEntity>, GridCoordinate, WritableGridModel<AntEntity>, Ant, TerrainConstant","package-private","","void","","","","72"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","switchGround","METHOD","GridCoordinate, TerrainConstant, WritableGridModel<TerrainConstant>","package-private","","void","","","","78"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","determineGround","METHOD","GridCoordinate, LangtonStatistics","package-private","","TerrainConstant","","","","83"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonStepRunner.java","de.mkalb.etpetssim.simulations.langton.model","LangtonStepRunner","CLASS","computeNewAntDirection","METHOD","CompassDirection, int","package-private","","CompassDirection","","@SuppressWarnings(""SwitchExpressionCanBePushedDown"")","","93"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonTerminationCondition.java","de.mkalb.etpetssim.simulations.langton.model","LangtonTerminationCondition","CLASS","isFinished","METHOD","LangtonGridModel, int, LangtonStatistics","public","","boolean","","@Override","","10"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonUserAction.java","de.mkalb.etpetssim.simulations.langton.model","LangtonUserAction","CLASS","apply","METHOD","LangtonSimulationManager, LangtonUserActionContext, GridCellView<LangtonEntity>","public","","void","","@Override","","20"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/LangtonUserAction.java","de.mkalb.etpetssim.simulations.langton.model","LangtonUserAction","CLASS","isValidInitialDirection","METHOD","LangtonConfig, GridCoordinate, CompassDirection","private","","boolean","","","","57"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/Ant.java","de.mkalb.etpetssim.simulations.langton.model.entity","Ant","CLASS","<init>","CONSTRUCTOR","CompassDirection","public","","","","","","9"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/Ant.java","de.mkalb.etpetssim.simulations.langton.model.entity","Ant","CLASS","isAgent","METHOD","","public","","boolean","","@Override","","13"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/Ant.java","de.mkalb.etpetssim.simulations.langton.model.entity","Ant","CLASS","descriptorId","METHOD","","public","","String","","@Override","","18"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/Ant.java","de.mkalb.etpetssim.simulations.langton.model.entity","Ant","CLASS","direction","METHOD","","public","","CompassDirection","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/Ant.java","de.mkalb.etpetssim.simulations.langton.model.entity","Ant","CLASS","changeDirection","METHOD","CompassDirection","public","","void","","","","27"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/Ant.java","de.mkalb.etpetssim.simulations.langton.model.entity","Ant","CLASS","toDisplayString","METHOD","","public","","String","","@Override","","31"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/Ant.java","de.mkalb.etpetssim.simulations.langton.model.entity","Ant","CLASS","toString","METHOD","","public","","String","","@Override","","36"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/EntityDescriptors.java","de.mkalb.etpetssim.simulations.langton.model.entity","EntityDescriptors","ENUM","<init>","CONSTRUCTOR","String, boolean, String, String, String, String, Color, Color","private","","","","","","27"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/EntityDescriptors.java","de.mkalb.etpetssim.simulations.langton.model.entity","EntityDescriptors","ENUM","descriptorSpec","METHOD","","public","","GridEntityDescriptorSpec","","@Override","","46"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/LangtonEntity.java","de.mkalb.etpetssim.simulations.langton.model.entity","LangtonEntity","INTERFACE","allEntityDescriptorProviders","METHOD","","public","static","List<GridEntityDescriptorProvider>","","","","19"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/LangtonEntity.java","de.mkalb.etpetssim.simulations.langton.model.entity","LangtonEntity","INTERFACE","isAgent","METHOD","","public","","boolean","","","","29"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/NoAgent.java","de.mkalb.etpetssim.simulations.langton.model.entity","NoAgent","ENUM","isAgent","METHOD","","public","","boolean","","@Override","","14"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/NoAgent.java","de.mkalb.etpetssim.simulations.langton.model.entity","NoAgent","ENUM","descriptorId","METHOD","","public","","String","","@Override","","19"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.langton.model.entity","TerrainConstant","ENUM","<init>","CONSTRUCTOR","int, Color","private","","","","","","57"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.langton.model.entity","TerrainConstant","ENUM","byRuleIndex","METHOD","int","public","static","TerrainConstant","","@Nullable","","78"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.langton.model.entity","TerrainConstant","ENUM","requireByRuleIndex","METHOD","int","public","static","TerrainConstant","","","","89"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.langton.model.entity","TerrainConstant","ENUM","isUnvisited","METHOD","","public","","boolean","","","","102"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.langton.model.entity","TerrainConstant","ENUM","ruleIndex","METHOD","","public","","int","","","","115"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.langton.model.entity","TerrainConstant","ENUM","descriptorSpec","METHOD","","public","","GridEntityDescriptorSpec","","@Override","","119"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/model/entity/TerrainConstant.java","de.mkalb.etpetssim.simulations.langton.model.entity","TerrainConstant","ENUM","isAgent","METHOD","","public","","boolean","","@Override","","124"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonDirectionOptions.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonDirectionOptions","CLASS","<init>","CONSTRUCTOR","","private","","","","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonDirectionOptions.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonDirectionOptions","CLASS","selectableInitialDirections","METHOD","CellShape","public","static","List<CompassDirection>","","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonDirectionOptions.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonDirectionOptions","CLASS","resolveInitialDirection","METHOD","CellShape, GridCoordinate, CompassDirection","public","static","Optional<CompassDirection>","","","","24"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonDirectionOptions.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonDirectionOptions","CLASS","validInitialDirections","METHOD","CellShape, GridCoordinate","public","static","List<CompassDirection>","","","","38"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonDirectionOptions.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonDirectionOptions","CLASS","automaticTriangleInitialDirection","METHOD","GridCoordinate","private","static","CompassDirection","","","","46"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonMovementRules.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonMovementRules","RECORD","<init>","CONSTRUCTOR","List<AntTurn>","public","","","","","","20"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonMovementRules.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonMovementRules","RECORD","fromString","METHOD","String","public","static","LangtonMovementRules","","","","36"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonMovementRules.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonMovementRules","RECORD","getTurnForState","METHOD","int","public","","AntTurn","","","","86"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonMovementRules.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonMovementRules","RECORD","getRuleCount","METHOD","","public","","int","","","","95"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonMovementRules.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonMovementRules","RECORD","isValidForCellShape","METHOD","CellShape","public","","boolean","","","","105"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonMovementRules.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonMovementRules","RECORD","toDisplayString","METHOD","","public","","String","","","","121"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePreset.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePreset","INTERFACE","displayName","METHOD","","public","","String","","","","19"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePreset.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePreset","INTERFACE","toString","METHOD","","public","","String","","@Override","","27"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetHexagon.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetHexagon","ENUM","<init>","CONSTRUCTOR","String","private","","","","","","28"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetHexagon.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetHexagon","ENUM","displayName","METHOD","","public","","String","","@Override","","38"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetHexagon.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetHexagon","ENUM","toString","METHOD","","public","","String","","@Override","","49"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetSquare.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetSquare","ENUM","<init>","CONSTRUCTOR","String","private","","","","","","26"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetSquare.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetSquare","ENUM","displayName","METHOD","","public","","String","","@Override","","36"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetSquare.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetSquare","ENUM","toString","METHOD","","public","","String","","@Override","","47"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetTriangle.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetTriangle","ENUM","<init>","CONSTRUCTOR","String","private","","","","","","24"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetTriangle.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetTriangle","ENUM","displayName","METHOD","","public","","String","","@Override","","34"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/shared/LangtonRulePresetTriangle.java","de.mkalb.etpetssim.simulations.langton.shared","LangtonRulePresetTriangle","ENUM","toString","METHOD","","public","","String","","@Override","","45"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonConfigView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonConfigView","CLASS","<init>","CONSTRUCTOR","LangtonConfigViewModel","public","","","","","","27"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonConfigView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonConfigView","CLASS","buildConfigRegion","METHOD","","public","","Region","","@Override","","31"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonConfigView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonConfigView","CLASS","setupPresetControlBindings","METHOD","Label, Region, CellShape","private","","void","","","","79"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","<init>","CONSTRUCTOR","DefaultMainViewModel<LangtonEntity, LangtonCell, LangtonGridModel, LangtonConfig, LangtonStatistics, LangtonSimulationManager, LangtonUserActionContext>, LangtonEditToolBarViewModel, GridEntityDescriptorRegistry, LangtonConfigView, DefaultControlView, LangtonObservationView","public","","","","","","60"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","initSimulation","METHOD","LangtonConfig, CellDimension, LangtonGridModel","protected","","void","","@SuppressWarnings(""MagicNumber"") | @Override","","74"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","handleGridCellSelected","METHOD","FXGridCanvasPainter, LangtonCell, LangtonCell","protected","","void","","@Override","","121"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","drawSimulation","METHOD","LangtonGridModel, int, int","protected","","void","","@Override","","135"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","createUserActionDescriptors","METHOD","","protected","","List<SimulationUserActionDescriptor<LangtonUserActionContext>>","","@Override","","178"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","createEditToolBarOptionPanel","METHOD","ObjectProperty<String>","protected","","Node","","@Override","","195"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","createDirectionCell","METHOD","","private","","ListCell<CompassDirection>","","","","269"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","resolveSelectedAddAntContext","METHOD","","private","","Optional<LangtonUserActionContext.AddAnt>","","","","285"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonMainView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonMainView","CLASS","selectedCoordinate","METHOD","","private","","GridCoordinate","","@Nullable","","293"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonObservationView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonObservationView","CLASS","<init>","CONSTRUCTOR","DefaultObservationViewModel<LangtonEntity, LangtonCell, LangtonStatistics>, GridEntityDescriptorRegistry","public","","","","","","19"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonObservationView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonObservationView","CLASS","buildObservationRegion","METHOD","","public","","Region","","@Override","","26"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/view/LangtonObservationView.java","de.mkalb.etpetssim.simulations.langton.view","LangtonObservationView","CLASS","updateObservationLabels","METHOD","","protected","","void","","@Override","","45"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonConfigViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonConfigViewModel","CLASS","<init>","CONSTRUCTOR","ReadOnlyObjectProperty<SimulationState>","public","","","","","","42"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonConfigViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonConfigViewModel","CLASS","getConfig","METHOD","","public","","LangtonConfig","","@Override","","65"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonConfigViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonConfigViewModel","CLASS","ruleProperty","METHOD","","public","","LangtonRuleProperty","","","","80"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonEditToolBarViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonEditToolBarViewModel","CLASS","availableDirections","METHOD","","public","","ObservableList<CompassDirection>","","","","18"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonEditToolBarViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonEditToolBarViewModel","CLASS","selectedDirectionProperty","METHOD","","public","","ObjectProperty<@Nullable CompassDirection>","","","","22"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonEditToolBarViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonEditToolBarViewModel","CLASS","getSelectedDirection","METHOD","","public","","CompassDirection","","@Nullable","","26"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonEditToolBarViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonEditToolBarViewModel","CLASS","setSelectedDirection","METHOD","CompassDirection","public","","void","","","","30"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonEditToolBarViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonEditToolBarViewModel","CLASS","updateAvailableDirections","METHOD","LangtonConfig","public","","void","","","","36"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonEditToolBarViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonEditToolBarViewModel","CLASS","resolveSelectedAddAntContext","METHOD","LangtonConfig, GridCoordinate","public","","Optional<LangtonUserActionContext.AddAnt>","","","","42"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonEditToolBarViewModel.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonEditToolBarViewModel","CLASS","resolveSelectedDirection","METHOD","List<CompassDirection>","private","","CompassDirection","","@Nullable","","48"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonRuleProperty.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonRuleProperty","CLASS","<init>","CONSTRUCTOR","","public","","","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonRuleProperty.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonRuleProperty","CLASS","stringProperty","METHOD","","public","","StringProperty","","","","48"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonRuleProperty.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonRuleProperty","CLASS","labelProperty","METHOD","","public","","StringProperty","","","","52"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonRuleProperty.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonRuleProperty","CLASS","presetTriangleProperty","METHOD","","public","","InputChoiceProperty<LangtonRulePresetTriangle>","","","","56"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonRuleProperty.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonRuleProperty","CLASS","presetSquareProperty","METHOD","","public","","InputChoiceProperty<LangtonRulePresetSquare>","","","","60"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/langton/viewmodel/LangtonRuleProperty.java","de.mkalb.etpetssim.simulations.langton.viewmodel","LangtonRuleProperty","CLASS","presetHexagonProperty","METHOD","","public","","InputChoiceProperty<LangtonRulePresetHexagon>","","","","64"
